JAN_CD,SYOHIN_NM,0,1,2,DAIBUNRUI_CD,DAIBUNRUI_NM,CHUBUNRUI_CD,CHUBUNRUI_NM,SHOBUNRUI_CD,SHOBUNRUI_NM,SAIBUNRUI_CD,SAIBUNRUI_NM
4901551491476,おいしいかき氷バー　いちご　６５ｍｌ×７,-6.102709,1.7430172,9.357362,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130403.0,ファミリーアイス
4901551491483,おいしいかき氷バーレモン　65ml×7,-4.95237,4.874906,1.9465631,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130403.0,ファミリーアイス
4901567016069,おいしさ直送牛乳,-26.30288,5.9209538,5.2156386,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140401.0,牛乳
4901577031076,キユーピー　ハーフ　３００ｇ,-1.211041,-14.278928,-4.8853416,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110137.0,マヨネーズ
4901577031083,キユーピー　ハーフ　４００ｇ,-1.1758943,-14.264325,-4.8984036,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110137.0,マヨネーズ
4901577042072,キユーピー　マヨネーズ　４５０ｇ,-0.9054727,-14.163899,-4.9467435,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110137.0,マヨネーズ
4901577046261,キユーピー　深煎りごまドレッシング　３８０ｍｌ,7.203143,-21.163265,-6.2769637,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110139.0,ドレッシング
4901577055218,あえるミートソースフォン・ド・ヴォー仕立８０ｇ×２,18.435614,-11.351236,1.7959527,100000.0,食　品,110000.0,加工食品,110500.0,調理品,110505.0,ソースミックス
4901577073441,キユーピー　シーザーサラダドレッシング　３８０ｍｌ,7.065305,-21.65653,-5.875601,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110139.0,ドレッシング
4901577073557,キユーピー　深煎りごまドレッシング　１８０ｍｌ,7.188734,-21.095623,-6.2676325,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110139.0,ドレッシング
4901577294839,キユーピー　タルタルソース　１５５ｇ,0.56494313,-13.536485,-5.029169,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110137.0,マヨネーズ
4901577301094,キユーピー　マヨネーズ　３５０ｇ,-0.81921977,-14.131496,-4.9592314,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110137.0,マヨネーズ
4901588130416,ギンビス　白いたべっ子動物ソルティ　４０ｇ,0.3664995,17.322815,3.0718248,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4901588215892,ギンビス　アスパラガス　袋　１３５ｇ,0.48421305,22.338593,-1.8068857,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4901588230987,ギンビス　たべっ子水族館５Ｐ　１５０ｇ,0.17524785,16.867918,3.2232792,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4901603025741,ＷＭサンホイル　１５ｍ,1.9808908,-1.4623952,-21.23773,200000.0,日用品,240000.0,家庭用品,240100.0,食品包装,240103.0,アルミホイル
4901603025833,ＷＥサンホイル　８ｍ,1.9028455,-1.4903322,-21.225746,200000.0,日用品,240000.0,家庭用品,240100.0,食品包装,240103.0,アルミホイル
4901609000599,ジョンソン　洗たく槽カビキラー　５５０ｇ,-0.6545932,-10.292894,-21.730238,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212919.0,電気製品用クリーナー
4901609000926,ジョンソン　パイプユニッシュ　プロ　４００ｇ,-0.11083717,-10.318719,-20.632132,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212911.0,パイプ・風呂釜クリーナー
4901609002449,ジョンソン　パイプユニッシュ　８００ｇ,-0.1382581,-10.267904,-20.69773,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212911.0,パイプ・風呂釜クリーナー
4901609005440,スクラビングバブル超強力トイレクリーナー　４００ｇ,-0.5190288,-14.450646,-17.180836,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212903.0,トイレ用洗剤
4901609010925,カビキラー　ペアパック　本体＋詰替,0.31472027,-10.89589,-19.11376,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212913.0,カビ防止剤・カビ取り剤
4901609011502,カビキラー　本体　増量品　５００ｇ,0.167658,-10.977597,-19.004913,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212913.0,カビ防止剤・カビ取り剤
4901609012370,ＳＢ　流せるトイレブラシ　ＦＳ替　ジャンボ　２４個,-0.23454702,-15.488383,-16.731495,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212917.0,使い捨て紙クリーナー類
4901609012394,ＳＢ　流せるトイレブラシ　ＷＢ　替ジャンボ　２４個,-0.24244347,-15.384875,-16.799572,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212917.0,使い捨て紙クリーナー類
4901609012820,スクラビングバブル　ジャバ　１つ穴用　１６０ｇ,0.04268612,-11.654766,-18.443426,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212911.0,パイプ・風呂釜クリーナー
4901609014428,カビキラーアルコール除菌キッチン用替特大６３０ｍｌ,-3.4340367,-6.133793,-20.83156,200000.0,日用品,210000.0,日用雑貨,212800.0,台所・食器用洗剤類,212809.0,台所用除菌・消臭剤
4901609020047,ジョンソン　カビキラー　替　４００ｇ,0.3940343,-11.040088,-19.348852,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212913.0,カビ防止剤・カビ取り剤
4901616009684,ガム　デンタルペーストＳＴ　１２０ｇ,-11.178957,9.675126,-17.503206,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212101.0,歯磨き
4901616010208,ガム・デンタルペーストＳＴ　爽快タイプ　１２０ｇ,-11.449905,10.59522,-17.86939,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212101.0,歯磨き
4901616011007,オーラツーミー　ＳＣペーストナチュラルＭ　１３０ｇ,-11.889763,9.936428,-17.858002,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212101.0,歯磨き
4901616011014,オーラツーミー　ＳＣペーストピーチリーフ　１３０ｇ,-12.246072,9.217117,-17.999235,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212101.0,歯磨き
4901616107397,サンスター　トニックシャンプー　詰替　３６０ｍｌ,-12.535347,-1.6373689,-14.041179,200000.0,日用品,230000.0,化粧品,232500.0,インバスヘアケア,232501.0,シャンプー
4901616212268,サンスター　ガム・トラベルセット　１組,-4.6355205,11.208414,-19.747541,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212103.0,歯ブラシ
4901620125516,日清シスコ　チョコフレーク　８０ｇ,-1.7848829,13.874196,5.8910546,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130123.0,チョコレート
4901620170240,日清シスコ　シスコーン　フロスト　２２０ｇ,3.0711696,4.896661,4.865087,100000.0,食　品,110000.0,加工食品,111300.0,パン・シリアル類,111307.0,シリアル類
4901620300135,日清シスコ　ココナッツサブレ　２０枚,2.5165136,13.721519,1.1476222,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4901620300845,日清シスコ　ココナッツサブレ発酵バター　２０枚,2.5796428,13.792089,1.2108463,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4901625021646,三菱食品　アクエリアス塩分補給タブレット　６０ｇ,-12.386854,-4.355709,-0.91283244,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4901625311631,生活志向　ピーナッツチョコ　袋　８０ｇ,-1.3033396,10.914944,3.0045972,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130123.0,チョコレート
4901625311709,生活志向　クレープスティックチョコ　　袋　１００ｇ,-0.38867912,14.682902,5.2877827,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130123.0,チョコレート
4901625312010,生活志向　ピーナッツ揚げ　袋　８０ｇ,2.37411,13.671967,-8.450406,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130139.0,半生菓子
4901625312034,生活志向　黒かりんとう　袋　１３５ｇ,2.3686283,9.612091,3.274481,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130141.0,焼菓子・油菓子
4901625312201,生活志向　プレーンビスケット　袋　１４０ｇ,3.462388,13.155419,2.8931918,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4901625312355,生活志向　ごまビスケット　袋　１００ｇ,0.4762898,22.32386,-1.8251867,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4901625312393,生活志向　いかみりん　４８ｇ,2.6338189,10.638885,-4.7426023,100000.0,食　品,130000.0,菓子類,130300.0,珍味,130303.0,水産珍味
4901625313826,サンエス　小結あられ,0.6360492,17.587458,-6.9416323,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130141.0,焼菓子・油菓子
4901625313932,生活志向　うす焼きビスケット　１２５ｇ,3.4748938,13.119399,2.8936958,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4901625314670,三菱食品　生活志向７種の海鮮お好み　５０ｇ,0.2961936,11.269177,-6.7215896,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130141.0,焼菓子・油菓子
4901625314847,生活志向　ポンスケ　１００ｇ,1.0349909,18.859274,-2.2987995,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130131.0,スナック
4901625314915,三菱食品　生活志向　満月　５０ｇ,-0.89163023,15.041678,-6.7099156,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130141.0,焼菓子・油菓子
4901626020082,三幸　三幸のサラダせんごま油香る塩味　１８枚,2.4553714,22.747616,-3.1134439,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130129.0,米菓
4901626020457,三幸製菓　三幸のサラダせん　１８枚,-0.25929788,16.599573,-5.8060293,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130129.0,米菓
4901626025254,三幸　ぱりんこ　３０枚,-0.25660688,16.537783,-5.6317873,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130129.0,米菓
4901626025858,三幸製菓　三幸の海老せん　１８枚,-1.3222365,15.378095,-6.5078626,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130129.0,米菓
4901626032900,三幸製菓　新潟仕込み　３０枚,-1.2765526,20.290152,-5.4636116,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130129.0,米菓
4901626033457,三幸製菓　新潟仕込みこだわりのほんのり塩味　３０枚,-0.51716834,17.641327,-5.944156,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130129.0,米菓
4901626058207,三幸　チーズアーモンド　１６枚,-0.072572306,6.993511,-11.411879,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130129.0,米菓
4901638683534,正栄デリシィ　徳用ミルクチョコ　２４１ｇ,-5.6566987,18.22916,2.8008125,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130199.0,菓子不明
4901638683541,正栄デリシィ　徳用ミルクチョコ＆ホワイト２４１ｇ,-5.0654807,18.204306,2.6769927,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130199.0,菓子不明
4901670108910,クックパー　フライパン用ホイル　２５ｃｍ×７ｍ,1.6926404,-1.517288,-21.440094,200000.0,日用品,240000.0,家庭用品,240100.0,食品包装,240103.0,アルミホイル
4901670110180,旭化成　サランラップ　家庭用　３０ｃｍ×５０ｍ,3.04691,-0.949982,-20.9139,200000.0,日用品,240000.0,家庭用品,240100.0,食品包装,240101.0,ラッピングフィルム
4901670110197,旭化成　サランラップ　家庭用　２２ｃｍ×５０ｍ,2.7939742,-0.9626883,-20.618004,200000.0,日用品,240000.0,家庭用品,240100.0,食品包装,240101.0,ラッピングフィルム
4901670110210,旭化成　サランラップ　家庭用　３０ｃｍ×２０ｍ,3.115398,-1.155676,-20.437542,200000.0,日用品,240000.0,家庭用品,240100.0,食品包装,240101.0,ラッピングフィルム
4901673295013,白子　きざみのり　６ｇ,3.1172688,-10.370207,-8.373105,100000.0,食　品,110000.0,加工食品,112100.0,加工水産,112101.0,のり
4901677190291,寿がきや　処井の庄監修　辛辛魚らーめん　１３６ｇ,23.471546,-4.1403017,-10.163007,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111203.0,カップ麺
4901696533901,ロゼット　洗顔パスタ　海泥スムース　１２０ｇ,-12.974663,-9.304415,-13.951924,200000.0,日用品,230000.0,化粧品,232100.0,基礎化粧品,232105.0,洗顔料
4901696535578,ロゼット　洗顔パスタ　アクネクリア　１２０ｇ,-12.894912,-9.238289,-13.680409,200000.0,日用品,230000.0,化粧品,232100.0,基礎化粧品,232105.0,洗顔料
4901726013342,五木食品　鍋焼えび天うどん　２２０ｇ,18.869621,-16.743,2.528263,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111207.0,生麺・ゆで麺
4901730021906,バンドエイド　キズパワーパッド　ふつう　１０枚,-9.901373,-2.4321256,-6.7508926,200000.0,日用品,210000.0,日用雑貨,212600.0,衛生医療用品・用具,212609.0,救急絆創膏
4901730021913,バンドエイド　キズパワーパッド　大きめ　６枚,-9.919227,-2.450869,-6.72337,200000.0,日用品,210000.0,日用雑貨,212600.0,衛生医療用品・用具,212609.0,救急絆創膏
4901730081030,Ｊ＆Ｊ　薬用リステリン　クールミント　１０００ｍｌ,-9.686825,10.211932,-16.766716,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212105.0,洗口液
4901730160476,薬用リステリン　トータルケアプラス　１０００ｍｌ,-9.843187,10.084797,-16.59876,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212105.0,洗口液
4901730160766,薬用リステリントータルケアゼロプラス　１０００ｍｌ,-9.940545,10.428824,-16.439926,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212105.0,洗口液
4901730200042,薬用リステリン　トータルケア歯周クリア１０００ｍｌ,-9.999811,10.359428,-16.507673,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212105.0,洗口液
4901734000020,サッポロ一番　みそラーメン　１００ｇ,21.955809,-13.375147,-11.738107,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111201.0,インスタント袋麺
4901734000037,サッポロ一番　塩らーめん　１００ｇ,21.93671,-12.010407,-11.302534,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111201.0,インスタント袋麺
4901734000198,サッポロ一番　みそラーメン　５個　５００ｇ,21.928274,-13.201265,-11.771717,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111201.0,インスタント袋麺
4901734000273,サッポロ一番　しょうゆ味　５個　５００ｇ,21.934723,-12.9522,-11.84698,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111201.0,インスタント袋麺
4901734000280,サッポロ一番　塩らーめん　５個　５００ｇ,21.942635,-12.117058,-11.381538,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111201.0,インスタント袋麺
4901734009504,サッポロ一番　カップスター　味噌　８０ｇ,19.58014,-11.321788,-10.816699,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111203.0,カップ麺
4901734009511,サッポロ一番　カップスター　旨塩　７６ｇ,21.208067,-10.934013,-10.590607,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111203.0,カップ麺
